question_id,dataset,method,gold_temporal_rule,gold_answer_type,gold_answer_slot,num_non_temporal_candidates,num_temporal_candidates,constraint_sensitive,trivial,sensitivity_reason,answer_em,answer_f1,answerable,unsupported,wrong_slot
3044475,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.6666666666666666,1,0,0
3044509,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3044554,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3044626,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3044681,MULTITQ,vanilla_rag,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3044700,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3044754,MULTITQ,vanilla_rag,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3044961,MULTITQ,vanilla_rag,before_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3045135,MULTITQ,vanilla_rag,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3045170,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3045194,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3045339,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3045355,MULTITQ,vanilla_rag,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3045439,MULTITQ,vanilla_rag,when,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;multiple_time_answers,0,0.0,1,0,0
3045545,MULTITQ,vanilla_rag,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3045586,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3045599,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,0,1,0
3045645,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3045812,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3045842,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3045968,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3046046,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3046118,MULTITQ,vanilla_rag,after_first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.5,1,0,0
3046149,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3046152,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.6666666666666666,1,0,0
3046184,MULTITQ,vanilla_rag,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3046255,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3046317,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3046344,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3046427,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3046447,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3046589,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3046635,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3046646,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3046679,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3046738,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3046786,MULTITQ,vanilla_rag,before_last,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.8571428571428571,1,0,0
3046839,MULTITQ,vanilla_rag,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3046904,MULTITQ,vanilla_rag,first,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3047035,MULTITQ,vanilla_rag,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3047128,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3047199,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3047224,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3047353,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3047367,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3047377,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3047436,MULTITQ,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3047605,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,0,0.0,1,0,0
3047634,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3047829,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3047845,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3047866,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3047956,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3047970,MULTITQ,vanilla_rag,before_time,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3048027,MULTITQ,vanilla_rag,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.4,1,0,0
3048037,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3048063,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3048172,MULTITQ,vanilla_rag,after,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3048199,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3048248,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3048249,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3048322,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3048498,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3048534,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3048576,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3048630,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3048645,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3048676,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3048680,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3048684,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3048814,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3048867,MULTITQ,vanilla_rag,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3048893,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3048914,MULTITQ,vanilla_rag,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.6666666666666666,1,0,0
3048961,MULTITQ,vanilla_rag,after_first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3048966,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3049136,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3049164,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3049217,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3049250,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3049256,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3049292,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3049338,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3049407,MULTITQ,vanilla_rag,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3049431,MULTITQ,vanilla_rag,after_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3049480,MULTITQ,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3049555,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3049587,MULTITQ,vanilla_rag,before_time,entity,source,2,2,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3049617,MULTITQ,vanilla_rag,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.0,1,0,0
3049628,MULTITQ,vanilla_rag,last,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3049630,MULTITQ,vanilla_rag,after_time,entity,source,3,3,True,False,multiple_relation_compatible_candidates;comparison_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3049635,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3049679,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3049710,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3049800,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3049869,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3049884,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3049887,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3049939,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3049947,MULTITQ,vanilla_rag,after_time,entity,source,4,4,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3049953,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3049966,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3050023,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3050098,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3050121,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3050134,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3050171,MULTITQ,vanilla_rag,when,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;multiple_time_answers,1,1.0,1,0,0
3050174,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3050184,MULTITQ,vanilla_rag,after,entity,source,5,5,True,False,multiple_relation_compatible_candidates;multiple_timestamps;comparison_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3050196,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3050204,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3050261,MULTITQ,vanilla_rag,before_last,entity,target,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3050297,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.6666666666666666,1,0,0
3050359,MULTITQ,vanilla_rag,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3050405,MULTITQ,vanilla_rag,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3050423,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3050462,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3050505,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3050552,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3050560,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3050563,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3050618,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3050624,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3050634,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3050795,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3050914,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3051047,MULTITQ,vanilla_rag,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
3051093,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3051196,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3051214,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3051235,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3051268,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3051322,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3051418,MULTITQ,vanilla_rag,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3051494,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
3051610,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3051729,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3051733,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3051780,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3051807,MULTITQ,vanilla_rag,last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,0,0.0,1,0,0
3051816,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3051863,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3051882,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3051959,MULTITQ,vanilla_rag,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
3051965,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052032,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3052082,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052207,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3052290,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052395,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3052441,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3052479,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3052561,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3052608,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3052734,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052744,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.6666666666666666,1,0,0
3052791,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052793,MULTITQ,vanilla_rag,when,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;multiple_time_answers,1,1.0,1,0,0
3052795,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052821,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,0,1,0
3052888,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3052977,MULTITQ,vanilla_rag,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3053050,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3053161,MULTITQ,vanilla_rag,last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
3053214,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3053322,MULTITQ,vanilla_rag,first,time,time,1,1,True,False,ordering_operator_with_multiple_events,1,1.0,1,0,0
3053325,MULTITQ,vanilla_rag,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3053358,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3053415,MULTITQ,vanilla_rag,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
3053431,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3053568,MULTITQ,vanilla_rag,before_last,entity,source,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
3053601,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,1,0
3053605,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3053614,MULTITQ,vanilla_rag,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
3053670,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3053755,MULTITQ,vanilla_rag,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,0,0.0,1,0,0
3053796,MULTITQ,vanilla_rag,first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,0,0.6666666666666666,1,0,0
3053820,MULTITQ,vanilla_rag,first,entity,source,3,3,True,False,multiple_relation_compatible_candidates;ordering_operator_with_multiple_events,1,1.0,1,0,0
3053827,MULTITQ,vanilla_rag,last,time,time,3,3,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
